Gene stable ID	Gene stable ID version	Human gene name	Human gene stable ID
ENSMUSG00000047343	ENSMUSG00000047343.4	METTL21C	ENSG00000139780
ENSMUSG00000046854	ENSMUSG00000046854.16	PIP5KL1	ENSG00000167103
ENSMUSG00000050213	ENSMUSG00000050213.6	SNIP1	ENSG00000163877
ENSMUSG00000078235	ENSMUSG00000078235.3	FAM43B	ENSG00000183114
ENSMUSG00000037408	ENSMUSG00000037408.10	CNNM4	ENSG00000158158
ENSMUSG00000051515	ENSMUSG00000051515.9	FAM181B	ENSG00000182103
ENSMUSG00000091844	ENSMUSG00000091844.2	CCDC168	ENSG00000175820
ENSMUSG00000030826	ENSMUSG00000030826.19	BCAT2	ENSG00000105552
ENSMUSG00000034290	ENSMUSG00000034290.9	NEK9	ENSG00000119638
ENSMUSG00000020142	ENSMUSG00000020142.12	SLC1A4	ENSG00000115902
ENSMUSG00000031931	ENSMUSG00000031931.4	ANKRD49	ENSG00000168876
ENSMUSG00000003031	ENSMUSG00000003031.14	CDKN1B	ENSG00000111276
ENSMUSG00000008932	ENSMUSG00000008932.10	SLC1A7	ENSG00000162383
ENSMUSG00000012520	ENSMUSG00000012520.10	PHOX2B	ENSG00000109132
ENSMUSG00000095304	ENSMUSG00000095304.9	PLAC9	ENSG00000189129
ENSMUSG00000007379	ENSMUSG00000007379.15	DENND2C	ENSG00000175984
ENSMUSG00000045267	ENSMUSG00000045267.3	TAS2R1	ENSG00000169777
ENSMUSG00000023185	ENSMUSG00000023185.4	CEACAM4	ENSG00000105352
ENSMUSG00000020081	ENSMUSG00000020081.5	TACR2	ENSG00000075073
ENSMUSG00000036574	ENSMUSG00000036574.5	TEX44	ENSG00000177673
ENSMUSG00000036282	ENSMUSG00000036282.15	NAA30	ENSG00000139977
ENSMUSG00000070427	ENSMUSG00000070427.4	IL18BP	ENSG00000137496
ENSMUSG00000031168	ENSMUSG00000031168.14	EBP	ENSG00000147155
ENSMUSG00000031168	ENSMUSG00000031168.14	AF196969.1	ENSG00000286268
ENSMUSG00000039349	ENSMUSG00000039349.5	C1orf115	ENSG00000162817
ENSMUSG00000047733	ENSMUSG00000047733.10	TMEM262	ENSG00000187066
ENSMUSG00000028854	ENSMUSG00000028854.9	SLC9A1	ENSG00000090020
ENSMUSG00000024797	ENSMUSG00000024797.14	VPS51	ENSG00000149823
ENSMUSG00000033940	ENSMUSG00000033940.8	BRK1	ENSG00000254999
ENSMUSG00000019989	ENSMUSG00000019989.8	ENPP3	ENSG00000154269
ENSMUSG00000039555	ENSMUSG00000039555.14	CYLC2	ENSG00000155833
ENSMUSG00000050296	ENSMUSG00000050296.14	ABCA12	ENSG00000144452
ENSMUSG00000000359	ENSMUSG00000000359.3	REM1	ENSG00000088320
ENSMUSG00000030468	ENSMUSG00000030468.12	SIGLEC11	ENSG00000161640
ENSMUSG00000030468	ENSMUSG00000030468.12	SIGLEC10	ENSG00000142512
ENSMUSG00000107283	ENSMUSG00000107283.3	MPV17	ENSG00000115204
ENSMUSG00000052026	ENSMUSG00000052026.8	SLC6A7	ENSG00000011083
ENSMUSG00000024952	ENSMUSG00000024952.13	RPS6KA4	ENSG00000162302
ENSMUSG00000027684	ENSMUSG00000027684.16	MECOM	ENSG00000085276
ENSMUSG00000021850	ENSMUSG00000021850.14	CCDC198	ENSG00000100557
ENSMUSG00000030884	ENSMUSG00000030884.12	UQCRC2	ENSG00000140740
ENSMUSG00000036661	ENSMUSG00000036661.14	DENND3	ENSG00000105339
ENSMUSG00000063683	ENSMUSG00000063683.12	GLYAT	ENSG00000149124
ENSMUSG00000005417	ENSMUSG00000005417.17	MPRIP	ENSG00000133030
ENSMUSG00000047921	ENSMUSG00000047921.17	TRAPPC9	ENSG00000167632
ENSMUSG00000072582	ENSMUSG00000072582.9	PTRH2	ENSG00000141378
ENSMUSG00000021178	ENSMUSG00000021178.9	PSMC1	ENSG00000100764
ENSMUSG00000047889	ENSMUSG00000047889.9	HMSD	ENSG00000221887
ENSMUSG00000047889	ENSMUSG00000047889.9	SERPINB6	ENSG00000124570
ENSMUSG00000054942	ENSMUSG00000054942.13	MIGA1	ENSG00000180488
ENSMUSG00000041231	ENSMUSG00000041231.15	UBLCP1	ENSG00000164332
ENSMUSG00000029163	ENSMUSG00000029163.9	EMILIN1	ENSG00000138080
ENSMUSG00000031059	ENSMUSG00000031059.9	NDUFB11	ENSG00000147123
ENSMUSG00000038459	ENSMUSG00000038459.10	ABHD17C	ENSG00000136379
ENSMUSG00000005609	ENSMUSG00000005609.16	CTR9	ENSG00000198730
ENSMUSG00000026173	ENSMUSG00000026173.15	PLCD4	ENSG00000115556
ENSMUSG00000051527	ENSMUSG00000051527.11	USP29	ENSG00000131864
ENSMUSG00000035187	ENSMUSG00000035187.10	NKX6-1	ENSG00000163623
ENSMUSG00000074826	ENSMUSG00000074826.10	RAMACL	ENSG00000235272
ENSMUSG00000074826	ENSMUSG00000074826.10	RAMAC	ENSG00000169612
ENSMUSG00000031060	ENSMUSG00000031060.16	RBM10	ENSG00000182872
ENSMUSG00000031628	ENSMUSG00000031628.9	CASP3	ENSG00000164305
ENSMUSG00000109809	ENSMUSG00000109809.1	C2orf66	ENSG00000187944
ENSMUSG00000027087	ENSMUSG00000027087.11	ITGAV	ENSG00000138448
ENSMUSG00000040354	ENSMUSG00000040354.14	MARS	ENSG00000166986
ENSMUSG00000025025	ENSMUSG00000025025.14	MXI1	ENSG00000119950
ENSMUSG00000016942	ENSMUSG00000016942.6	TMPRSS6	ENSG00000187045
ENSMUSG00000038195	ENSMUSG00000038195.6	RILP	ENSG00000167705
ENSMUSG00000036169	ENSMUSG00000036169.6	SOSTDC1	ENSG00000171243
ENSMUSG00000090698	ENSMUSG00000090698.2	APOLD1	ENSG00000178878
ENSMUSG00000056671	ENSMUSG00000056671.7	PRELID2	ENSG00000186314
ENSMUSG00000003762	ENSMUSG00000003762.13	COQ8B	ENSG00000123815
ENSMUSG00000003282	ENSMUSG00000003282.9	PLAG1	ENSG00000181690
ENSMUSG00000026470	ENSMUSG00000026470.14	STX6	ENSG00000135823
ENSMUSG00000034317	ENSMUSG00000034317.14	AC079594.2	ENSG00000248710
ENSMUSG00000034317	ENSMUSG00000034317.14	TRIM59	ENSG00000213186
ENSMUSG00000030887	ENSMUSG00000030887.4	PDZD9	ENSG00000155714
ENSMUSG00000013833	ENSMUSG00000013833.15	MED16	ENSG00000175221
ENSMUSG00000079120	ENSMUSG00000079120.3	DEFA5	ENSG00000164816
ENSMUSG00000079120	ENSMUSG00000079120.3	DEFA1B	ENSG00000240247
ENSMUSG00000079120	ENSMUSG00000079120.3	DEFA1	ENSG00000206047
ENSMUSG00000079120	ENSMUSG00000079120.3	DEFA6	ENSG00000164822
ENSMUSG00000079120	ENSMUSG00000079120.3	DEFA3	ENSG00000239839
ENSMUSG00000079120	ENSMUSG00000079120.3	DEFA4	ENSG00000164821
ENSMUSG00000001016	ENSMUSG00000001016.12	ILF2	ENSG00000143621
ENSMUSG00000005232	ENSMUSG00000005232.11	G6PC2	ENSG00000152254
ENSMUSG00000044106	ENSMUSG00000044106.5	OR7E24	ENSG00000237521
ENSMUSG00000039735	ENSMUSG00000039735.16	FNBP1L	ENSG00000137942
ENSMUSG00000059595	ENSMUSG00000059595.2	OR8G1	ENSG00000197849
ENSMUSG00000059595	ENSMUSG00000059595.2	OR8G5	ENSG00000255298
ENSMUSG00000043153	ENSMUSG00000043153.6	CRPPA	ENSG00000214960
ENSMUSG00000020646	ENSMUSG00000020646.17	MBOAT2	ENSG00000143797
ENSMUSG00000056598	ENSMUSG00000056598.16	DRC3	ENSG00000171962
ENSMUSG00000078815	ENSMUSG00000078815.8	CACNG6	ENSG00000130433
ENSMUSG00000095677	ENSMUSG00000095677.2	DYNLT1	ENSG00000146425
ENSMUSG00000073574	ENSMUSG00000073574.4	GRXCR2	ENSG00000204928
ENSMUSG00000043262	ENSMUSG00000043262.16	UEVLD	ENSG00000151116
ENSMUSG00000045341	ENSMUSG00000045341.2	OR2L8	ENSG00000279263
ENSMUSG00000045341	ENSMUSG00000045341.2	OR2L2	ENSG00000203663
ENSMUSG00000045341	ENSMUSG00000045341.2	OR2L3	ENSG00000198128
ENSMUSG00000045341	ENSMUSG00000045341.2	OR2L5	ENSG00000197454
ENSMUSG00000022995	ENSMUSG00000022995.16	ENAH	ENSG00000154380
ENSMUSG00000058491	ENSMUSG00000058491.8	OR7E24	ENSG00000237521
ENSMUSG00000109493	ENSMUSG00000109493.1	WDR45	ENSG00000196998
ENSMUSG00000109493	ENSMUSG00000109493.1	AC231657.3	ENSG00000288053
ENSMUSG00000075304	ENSMUSG00000075304.2	SP5	ENSG00000204335
ENSMUSG00000031149	ENSMUSG00000031149.7	PRAF2	ENSG00000243279
ENSMUSG00000069456	ENSMUSG00000069456.4	RDH16	ENSG00000139547
ENSMUSG00000026131	ENSMUSG00000026131.20	DST	ENSG00000151914
ENSMUSG00000091863	ENSMUSG00000091863.2	CLDN34	ENSG00000234469
ENSMUSG00000064293	ENSMUSG00000064293.14	CNTN4	ENSG00000144619
ENSMUSG00000037720	ENSMUSG00000037720.16	TMEM33	ENSG00000109133
ENSMUSG00000063160	ENSMUSG00000063160.12	NUMBL	ENSG00000105245
ENSMUSG00000022683	ENSMUSG00000022683.13	PLA2G10	ENSG00000069764
ENSMUSG00000024891	ENSMUSG00000024891.6	SLC29A2	ENSG00000174669
ENSMUSG00000025408	ENSMUSG00000025408.15	DDIT3	ENSG00000175197
ENSMUSG00000026648	ENSMUSG00000026648.18	DCLRE1C	ENSG00000152457
ENSMUSG00000052296	ENSMUSG00000052296.7	PPP6R1	ENSG00000105063
ENSMUSG00000036006	ENSMUSG00000036006.20	RIPOR2	ENSG00000111913
ENSMUSG00000075302	ENSMUSG00000075302.10	ERICH2	ENSG00000204334
ENSMUSG00000001018	ENSMUSG00000001018.15	SNAPIN	ENSG00000143553
ENSMUSG00000042423	ENSMUSG00000042423.9	FBRS	ENSG00000156860
ENSMUSG00000072082	ENSMUSG00000072082.7	CCNF	ENSG00000162063
ENSMUSG00000071311	ENSMUSG00000071311.2	GPR31	ENSG00000120436
ENSMUSG00000021314	ENSMUSG00000021314.12	AMPH	ENSG00000078053
ENSMUSG00000024619	ENSMUSG00000024619.8	CDX1	ENSG00000113722
ENSMUSG00000021362	ENSMUSG00000021362.7	GCM2	ENSG00000124827
ENSMUSG00000106864	ENSMUSG00000106864.3	GTF3C2	ENSG00000115207
ENSMUSG00000052012	ENSMUSG00000052012.6	OR10P1	ENSG00000175398
ENSMUSG00000000056	ENSMUSG00000000056.7	NARF	ENSG00000141562
ENSMUSG00000021248	ENSMUSG00000021248.9	TMED10	ENSG00000170348
ENSMUSG00000035142	ENSMUSG00000035142.18	NUBPL	ENSG00000151413
ENSMUSG00000032194	ENSMUSG00000032194.9	KANK2	ENSG00000197256
ENSMUSG00000033722	ENSMUSG00000033722.9	KIAA1614	ENSG00000135835
ENSMUSG00000070880	ENSMUSG00000070880.10	GAD1	ENSG00000128683
ENSMUSG00000031134	ENSMUSG00000031134.16	RBMX	ENSG00000147274
ENSMUSG00000025701	ENSMUSG00000025701.12	ALOX5	ENSG00000012779
ENSMUSG00000030741	ENSMUSG00000030741.15	SPNS1	ENSG00000169682
ENSMUSG00000026914	ENSMUSG00000026914.15	PSMD14	ENSG00000115233
ENSMUSG00000001999	ENSMUSG00000001999.15	BLVRA	ENSG00000106605
ENSMUSG00000040247	ENSMUSG00000040247.6	TBC1D10C	ENSG00000175463
ENSMUSG00000039033	ENSMUSG00000039033.11	TASP1	ENSG00000089123
ENSMUSG00000066406	ENSMUSG00000066406.15	AKAP13	ENSG00000170776
ENSMUSG00000042208	ENSMUSG00000042208.15	KIAA1841	ENSG00000162929
ENSMUSG00000041992	ENSMUSG00000041992.9	RAPGEF5	ENSG00000136237
ENSMUSG00000030981	ENSMUSG00000030981.9	MMP21	ENSG00000154485
ENSMUSG00000022292	ENSMUSG00000022292.16	RRM2B	ENSG00000048392
ENSMUSG00000022419	ENSMUSG00000022419.16	DEPTOR	ENSG00000155792
ENSMUSG00000001930	ENSMUSG00000001930.17	VWF	ENSG00000110799
ENSMUSG00000057234	ENSMUSG00000057234.9	METTL15	ENSG00000169519
ENSMUSG00000030616	ENSMUSG00000030616.16	SYTL2	ENSG00000137501
ENSMUSG00000020007	ENSMUSG00000020007.4	IL20RA	ENSG00000016402
ENSMUSG00000026319	ENSMUSG00000026319.13	RELCH	ENSG00000134444
ENSMUSG00000041052	ENSMUSG00000041052.8	SLC7A13	ENSG00000164893
ENSMUSG00000041620	ENSMUSG00000041620.8	MMP1	ENSG00000196611
ENSMUSG00000027115	ENSMUSG00000027115.14	KIF18A	ENSG00000121621
ENSMUSG00000026175	ENSMUSG00000026175.12	VIL1	ENSG00000127831
ENSMUSG00000027335	ENSMUSG00000027335.9	ADRA1D	ENSG00000171873
ENSMUSG00000041570	ENSMUSG00000041570.14	CAMSAP2	ENSG00000118200
ENSMUSG00000022756	ENSMUSG00000022756.17	SLC7A4	ENSG00000099960
ENSMUSG00000049723	ENSMUSG00000049723.14	MMP12	ENSG00000262406
ENSMUSG00000021250	ENSMUSG00000021250.13	FOS	ENSG00000170345
ENSMUSG00000047203	ENSMUSG00000047203.3	VN1R5	ENSG00000197617
ENSMUSG00000026768	ENSMUSG00000026768.10	ITGA8	ENSG00000077943
ENSMUSG00000021239	ENSMUSG00000021239.12	VSX2	ENSG00000119614
ENSMUSG00000036197	ENSMUSG00000036197.16	GXYLT1	ENSG00000151233
ENSMUSG00000034083	ENSMUSG00000034083.16	CCDC174	ENSG00000154781
ENSMUSG00000020620	ENSMUSG00000020620.14	ABCA8	ENSG00000141338
ENSMUSG00000038651	ENSMUSG00000038651.15	SYCP2L	ENSG00000153157
ENSMUSG00000073678	ENSMUSG00000073678.4	PGAP1	ENSG00000197121
ENSMUSG00000027782	ENSMUSG00000027782.10	KPNA4	ENSG00000186432
ENSMUSG00000021009	ENSMUSG00000021009.15	PTPN21	ENSG00000070778
ENSMUSG00000075289	ENSMUSG00000075289.5	CARNS1	ENSG00000172508
ENSMUSG00000002393	ENSMUSG00000002393.14	NR2F6	ENSG00000160113
ENSMUSG00000028863	ENSMUSG00000028863.13	MEAF6	ENSG00000163875
ENSMUSG00000026174	ENSMUSG00000026174.9	CNOT9	ENSG00000144580
ENSMUSG00000052759	ENSMUSG00000052759.7	GPR25	ENSG00000170128
ENSMUSG00000041406	ENSMUSG00000041406.14	C1orf112	ENSG00000000460
ENSMUSG00000028718	ENSMUSG00000028718.16	STIL	ENSG00000123473
ENSMUSG00000004568	ENSMUSG00000004568.13	ARHGEF18	ENSG00000104880
ENSMUSG00000004568	ENSMUSG00000004568.13	AC008878.3	ENSG00000268861
ENSMUSG00000016262	ENSMUSG00000016262.14	SERTAD4	ENSG00000082497
ENSMUSG00000067714	ENSMUSG00000067714.13	LPAR5	ENSG00000184574
ENSMUSG00000072676	ENSMUSG00000072676.12	TMEM254	ENSG00000133678
ENSMUSG00000005763	ENSMUSG00000005763.15	CD247	ENSG00000198821
ENSMUSG00000029282	ENSMUSG00000029282.3	AMTN	ENSG00000187689
ENSMUSG00000030722	ENSMUSG00000030722.7	NFATC2IP	ENSG00000176953
ENSMUSG00000045176	ENSMUSG00000045176.3	BORCS6	ENSG00000196544
ENSMUSG00000021771	ENSMUSG00000021771.14	VDAC2	ENSG00000165637
ENSMUSG00000110912	ENSMUSG00000110912.1	OR8K3	ENSG00000280314
ENSMUSG00000034271	ENSMUSG00000034271.16	JDP2	ENSG00000140044
ENSMUSG00000110100	ENSMUSG00000110100.1	CCDC195	ENSG00000283428
ENSMUSG00000026646	ENSMUSG00000026646.16	SUV39H2	ENSG00000152455
ENSMUSG00000022682	ENSMUSG00000022682.8	RRN3	ENSG00000085721
ENSMUSG00000079442	ENSMUSG00000079442.12	ST6GALNAC4	ENSG00000136840
ENSMUSG00000035133	ENSMUSG00000035133.9	ARHGAP5	ENSG00000100852
ENSMUSG00000033767	ENSMUSG00000033767.14	TMEM131L	ENSG00000121210
ENSMUSG00000061361	ENSMUSG00000061361.2	OR2L13	ENSG00000196071
ENSMUSG00000017561	ENSMUSG00000017561.16	CRLF3	ENSG00000176390
ENSMUSG00000093639	ENSMUSG00000093639.4	C19orf84	ENSG00000262874
ENSMUSG00000118553	ENSMUSG00000118553.1	C19orf84	ENSG00000262874
ENSMUSG00000028164	ENSMUSG00000028164.15	MANBA	ENSG00000109323
ENSMUSG00000118560	ENSMUSG00000118560.1	LIM2	ENSG00000105370
ENSMUSG00000038188	ENSMUSG00000038188.17	SCARF1	ENSG00000074660
ENSMUSG00000028212	ENSMUSG00000028212.16	CCNE2	ENSG00000175305
ENSMUSG00000029152	ENSMUSG00000029152.13	OCIAD1	ENSG00000109180
ENSMUSG00000020349	ENSMUSG00000020349.4	PPP2CA	ENSG00000113575
ENSMUSG00000080268	ENSMUSG00000080268.4	BRMS1	ENSG00000174744
ENSMUSG00000022758	ENSMUSG00000022758.14	P2RX6	ENSG00000099957
ENSMUSG00000002396	ENSMUSG00000002396.8	OCEL1	ENSG00000099330
ENSMUSG00000101678	ENSMUSG00000101678.3	GTF3C2	ENSG00000115207
ENSMUSG00000046223	ENSMUSG00000046223.10	PLAUR	ENSG00000011422
ENSMUSG00000001017	ENSMUSG00000001017.15	CHTOP	ENSG00000160679
ENSMUSG00000020895	ENSMUSG00000020895.14	TMEM107	ENSG00000179029
ENSMUSG00000021484	ENSMUSG00000021484.8	LMAN2	ENSG00000169223
ENSMUSG00000068699	ENSMUSG00000068699.12	FLNC	ENSG00000128591
ENSMUSG00000039717	ENSMUSG00000039717.16	RALYL	ENSG00000184672
ENSMUSG00000049761	ENSMUSG00000049761.6	PMIS2	ENSG00000283758
ENSMUSG00000028138	ENSMUSG00000028138.8	ADH5	ENSG00000197894
ENSMUSG00000021990	ENSMUSG00000021990.16	SPATA13	ENSG00000182957
ENSMUSG00000021990	ENSMUSG00000021990.16	AL359736.1	ENSG00000273167
ENSMUSG00000029664	ENSMUSG00000029664.10	TFPI2	ENSG00000105825
ENSMUSG00000018770	ENSMUSG00000018770.9	ATP5MC3	ENSG00000154518
ENSMUSG00000047379	ENSMUSG00000047379.7	B4GAT1	ENSG00000174684
ENSMUSG00000036955	ENSMUSG00000036955.16	KIF1BP	ENSG00000198954
ENSMUSG00000026584	ENSMUSG00000026584.14	SCYL3	ENSG00000000457
ENSMUSG00000117789	ENSMUSG00000117789.1	B4GAT1	ENSG00000174684
ENSMUSG00000062204	ENSMUSG00000062204.1	OR2Y1	ENSG00000174339
ENSMUSG00000037660	ENSMUSG00000037660.5	GDF7	ENSG00000143869
ENSMUSG00000018677	ENSMUSG00000018677.9	SLC25A39	ENSG00000013306
ENSMUSG00000029288	ENSMUSG00000029288.11	AMBN	ENSG00000178522
ENSMUSG00000024908	ENSMUSG00000024908.15	PPP6R3	ENSG00000110075
ENSMUSG00000037610	ENSMUSG00000037610.15	AC117457.1	ENSG00000275163
ENSMUSG00000037610	ENSMUSG00000037610.15	KCNMB2	ENSG00000197584
ENSMUSG00000041241	ENSMUSG00000041241.12	MUL1	ENSG00000090432
ENSMUSG00000031169	ENSMUSG00000031169.13	PORCN	ENSG00000102312
ENSMUSG00000034889	ENSMUSG00000034889.8	CACTIN	ENSG00000105298
ENSMUSG00000057719	ENSMUSG00000057719.11	SH3RF2	ENSG00000156463
ENSMUSG00000060170	ENSMUSG00000060170.3	OR2Y1	ENSG00000174339
ENSMUSG00000004612	ENSMUSG00000004612.9	NKG7	ENSG00000105374
ENSMUSG00000042677	ENSMUSG00000042677.7	ZC3H12A	ENSG00000163874
ENSMUSG00000030204	ENSMUSG00000030204.10	DDX47	ENSG00000213782
ENSMUSG00000066392	ENSMUSG00000066392.12	NRXN3	ENSG00000021645
ENSMUSG00000001138	ENSMUSG00000001138.13	CNNM3	ENSG00000168763
ENSMUSG00000038255	ENSMUSG00000038255.6	NEUROD2	ENSG00000171532
ENSMUSG00000045180	ENSMUSG00000045180.13	SHROOM2	ENSG00000146950
ENSMUSG00000040738	ENSMUSG00000040738.10	INTS8	ENSG00000164941
ENSMUSG00000046447	ENSMUSG00000046447.3	CAMK2N1	ENSG00000162545
ENSMUSG00000021773	ENSMUSG00000021773.11	COMTD1	ENSG00000165644
ENSMUSG00000038178	ENSMUSG00000038178.16	SLC43A2	ENSG00000167703
ENSMUSG00000095975	ENSMUSG00000095975.3	AC025287.4	ENSG00000284484
ENSMUSG00000095975	ENSMUSG00000095975.3	CPHXL	ENSG00000283755
ENSMUSG00000019897	ENSMUSG00000019897.8	CCDC59	ENSG00000133773
ENSMUSG00000037818	ENSMUSG00000037818.16	ABHD18	ENSG00000164074
ENSMUSG00000035033	ENSMUSG00000035033.15	TBR1	ENSG00000136535
ENSMUSG00000020059	ENSMUSG00000020059.9	SYCP3	ENSG00000139351
ENSMUSG00000049694	ENSMUSG00000049694.13	C3orf22	ENSG00000180697
ENSMUSG00000062142	ENSMUSG00000062142.5	OR52R1	ENSG00000279270
ENSMUSG00000036009	ENSMUSG00000036009.16	METTL25	ENSG00000127720
ENSMUSG00000030983	ENSMUSG00000030983.4	BCCIP	ENSG00000107949
ENSMUSG00000027887	ENSMUSG00000027887.11	SYPL2	ENSG00000143028
ENSMUSG00000098207	ENSMUSG00000098207.1	ARL14	ENSG00000179674
ENSMUSG00000029862	ENSMUSG00000029862.16	CLCN1	ENSG00000188037
ENSMUSG00000036792	ENSMUSG00000036792.12	MBD5	ENSG00000204406
ENSMUSG00000020799	ENSMUSG00000020799.16	TEKT1	ENSG00000167858
ENSMUSG00000027185	ENSMUSG00000027185.15	NAT10	ENSG00000135372
ENSMUSG00000032712	ENSMUSG00000032712.16	RESF1	ENSG00000174718
ENSMUSG00000034063	ENSMUSG00000034063.8	C3orf20	ENSG00000131379
ENSMUSG00000030986	ENSMUSG00000030986.13	DHX32	ENSG00000089876
ENSMUSG00000056643	ENSMUSG00000056643.5	CHST13	ENSG00000180767
ENSMUSG00000060002	ENSMUSG00000060002.14	CHPT1	ENSG00000111666
ENSMUSG00000044499	ENSMUSG00000044499.11	HS3ST5	ENSG00000249853
ENSMUSG00000042498	ENSMUSG00000042498.16	RADX	ENSG00000147231
ENSMUSG00000018415	ENSMUSG00000018415.14	GID4	ENSG00000141034
ENSMUSG00000029247	ENSMUSG00000029247.17	PAICS	ENSG00000128050
ENSMUSG00000076745	ENSMUSG00000076745.4	TRGV3	ENSG00000211699
ENSMUSG00000044080	ENSMUSG00000044080.9	S100A1	ENSG00000160678
ENSMUSG00000031849	ENSMUSG00000031849.9	COMP	ENSG00000105664
ENSMUSG00000006392	ENSMUSG00000006392.16	MED8	ENSG00000159479
ENSMUSG00000061718	ENSMUSG00000061718.12	PPP1R1B	ENSG00000131771
ENSMUSG00000031278	ENSMUSG00000031278.12	ACSL4	ENSG00000068366
ENSMUSG00000022999	ENSMUSG00000022999.15	LMBR1L	ENSG00000139636
ENSMUSG00000021262	ENSMUSG00000021262.15	EVL	ENSG00000196405
ENSMUSG00000028763	ENSMUSG00000028763.18	HSPG2	ENSG00000142798
ENSMUSG00000042709	ENSMUSG00000042709.15	ATPAF2	ENSG00000171953
ENSMUSG00000028454	ENSMUSG00000028454.16	PIGO	ENSG00000165282
ENSMUSG00000005687	ENSMUSG00000005687.14	BCAS2	ENSG00000116752
ENSMUSG00000015745	ENSMUSG00000015745.9	PLEKHO1	ENSG00000023902
ENSMUSG00000034855	ENSMUSG00000034855.13	CXCL10	ENSG00000169245
ENSMUSG00000020262	ENSMUSG00000020262.15	ADARB1	ENSG00000197381
ENSMUSG00000078503	ENSMUSG00000078503.9	ZNF34	ENSG00000196378
ENSMUSG00000026238	ENSMUSG00000026238.14	PTMA	ENSG00000187514
ENSMUSG00000029246	ENSMUSG00000029246.14	PPAT	ENSG00000128059
ENSMUSG00000021940	ENSMUSG00000021940.10	PTPN20	ENSG00000204179
ENSMUSG00000027164	ENSMUSG00000027164.8	TRAF6	ENSG00000175104
ENSMUSG00000027695	ENSMUSG00000027695.16	PLD1	ENSG00000075651
ENSMUSG00000073608	ENSMUSG00000073608.4	GAL3ST2	ENSG00000154252
ENSMUSG00000027784	ENSMUSG00000027784.10	PPM1L	ENSG00000163590
ENSMUSG00000026761	ENSMUSG00000026761.12	ORC4	ENSG00000115947
ENSMUSG00000025333	ENSMUSG00000025333.10	GPR143	ENSG00000101850
ENSMUSG00000020436	ENSMUSG00000020436.17	GABRG2	ENSG00000113327
ENSMUSG00000025090	ENSMUSG00000025090.9	CCDC172	ENSG00000182645
ENSMUSG00000035773	ENSMUSG00000035773.6	KISS1R	ENSG00000116014
ENSMUSG00000060183	ENSMUSG00000060183.6	CXCL11	ENSG00000169248
ENSMUSG00000025759	ENSMUSG00000025759.11	MFSD8	ENSG00000164073
ENSMUSG00000002957	ENSMUSG00000002957.11	AP2A2	ENSG00000183020
ENSMUSG00000037210	ENSMUSG00000037210.16	FAM193A	ENSG00000125386
ENSMUSG00000028532	ENSMUSG00000028532.14	CACHD1	ENSG00000158966
ENSMUSG00000029330	ENSMUSG00000029330.8	CDS1	ENSG00000163624
ENSMUSG00000026811	ENSMUSG00000026811.18	AL157935.2	ENSG00000257524
ENSMUSG00000026811	ENSMUSG00000026811.18	ST6GALNAC6	ENSG00000160408
ENSMUSG00000038042	ENSMUSG00000038042.11	PTPDC1	ENSG00000158079
ENSMUSG00000034842	ENSMUSG00000034842.16	ART3	ENSG00000156219
ENSMUSG00000046010	ENSMUSG00000046010.7	ZNF830	ENSG00000198783
ENSMUSG00000035781	ENSMUSG00000035781.14	R3HDM4	ENSG00000198858
ENSMUSG00000048197	ENSMUSG00000048197.4	OR5W2	ENSG00000187612
ENSMUSG00000018566	ENSMUSG00000018566.14	SLC2A4	ENSG00000181856
ENSMUSG00000020695	ENSMUSG00000020695.14	MRC2	ENSG00000011028
ENSMUSG00000039967	ENSMUSG00000039967.14	ZNF292	ENSG00000188994
ENSMUSG00000034781	ENSMUSG00000034781.5	GNA11	ENSG00000088256
ENSMUSG00000048482	ENSMUSG00000048482.14	BDNF	ENSG00000176697
ENSMUSG00000053111	ENSMUSG00000053111.13	FANK1	ENSG00000203780
ENSMUSG00000026005	ENSMUSG00000026005.15	RPEL1	ENSG00000235376
ENSMUSG00000026005	ENSMUSG00000026005.15	RPE	ENSG00000197713
ENSMUSG00000038909	ENSMUSG00000038909.16	KAT7	ENSG00000136504
ENSMUSG00000028389	ENSMUSG00000028389.12	ZFP37	ENSG00000136866
ENSMUSG00000030226	ENSMUSG00000030226.12	LMO3	ENSG00000048540
ENSMUSG00000020280	ENSMUSG00000020280.12	PUS10	ENSG00000162927
ENSMUSG00000029162	ENSMUSG00000029162.15	KHK	ENSG00000138030
ENSMUSG00000021198	ENSMUSG00000021198.16	UNC79	ENSG00000133958
ENSMUSG00000075145	ENSMUSG00000075145.2	OR5D16	ENSG00000205029
ENSMUSG00000075144	ENSMUSG00000075144.5	OR5L2	ENSG00000205030
ENSMUSG00000075144	ENSMUSG00000075144.5	OR5L1	ENSG00000279395
ENSMUSG00000033961	ENSMUSG00000033961.16	ZNF446	ENSG00000083838
ENSMUSG00000020652	ENSMUSG00000020652.17	CENPO	ENSG00000138092
ENSMUSG00000030979	ENSMUSG00000030979.13	UROS	ENSG00000188690
ENSMUSG00000059455	ENSMUSG00000059455.3	PLAC8L1	ENSG00000173261
ENSMUSG00000057058	ENSMUSG00000057058.16	SKAP1	ENSG00000141293
ENSMUSG00000012117	ENSMUSG00000012117.13	DHDDS	ENSG00000117682
ENSMUSG00000033845	ENSMUSG00000033845.13	MRPL15	ENSG00000137547
